PMID 	 FT_ID 	 PUBYEAR 	 PUB_DATE 	 RESEARCH_ARTICLE_YES_NO 	 AVAILABILITY_STATUS 	 FIRST_PUBLISH_DATE
38388987 	 PMC10884112 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-23 00:00:00
18044097 	 PMC2707800 	 2006 	 01/01/2006 	 Y 	 O 	 2006-01-01 00:00:00
38388459 	 PMC10883964 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-22 00:00:00
38409914 	 PMC10995703 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-26 00:00:00
38410981 	 PMC10990032 	 2024 	 01/05/2024 	 Y 	 O 	 2024-02-15 00:00:00
38410855 	 PMC10990036 	 2024 	 01/05/2024 	 Y 	 O 	 2024-02-27 00:00:00
38411121 	 PMC10964404 	 2024 	 01/03/2024 	 Y 	 O 	 2024-02-27 00:00:00
38411915 	 PMC10997721 	 2024 	 01/03/2024 	 Y 	 O 	 2024-02-27 00:00:00
38401540 	 PMC10985226 	 2024 	 01/03/2024 	 Y 	 O 	 2024-02-24 00:00:00
38409571 	 PMC10997680 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-26 00:00:00
38415743 	 PMC10990035 	 2024 	 01/05/2024 	 Y 	 O 	 2024-02-28 00:00:00
38400790 	 PMC10995702 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-24 00:00:00
38409390 	 PMC10997553 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-27 00:00:00
38401265 	 PMC10995721 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
38416534 	 PMC10993418 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-28 00:00:00
38396286 	 PMC10997513 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-23 00:00:00
38394616 	 PMC10993398 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-23 00:00:00
38407710 	 PMC10997529 	 2024 	 01/03/2024 	 Y 	 O 	 2024-02-26 00:00:00
38412531 	 PMC10993839 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-27 00:00:00
38412554 	 PMC10989876 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
28096799 	 PMC5206850 	 2016 	 01/01/2016 	 Y 	 O 	 2017-01-03 00:00:00
28097638 	 PMC5258782 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-01 00:00:00
28361116 	 PMC5367749 	 2017 	 01/03/2017 	 Y 	 O 	 2017-02-08 00:00:00
28360878 	 PMC5350133 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-15 00:00:00
28360907 	 PMC5350130 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-15 00:00:00
28360838 	 PMC5352703 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-16 00:00:00
28361111 	 PMC5367744 	 2017 	 01/02/2017 	 Y 	 O 	 2017-01-17 00:00:00
28359140 	 PMC5371533 	 2017 	 01/12/2017 	 Y 	 O 	 2017-03-29 00:00:00
28360164 	 PMC5374238 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-30 00:00:00
28361690 	 PMC5374647 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-14 00:00:00
28360540 	 PMC5364010 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-17 00:00:00
28358399 	 PMC5372473 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-30 00:00:00
9369926 	 PMC5921515 	 1997 	 01/09/1997 	 Y 	 O 	 1997-09-01 00:00:00
38412539 	 PMC10993828 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-27 00:00:00
28097601 	 PMC5241263 	 2017 	 01/12/2017 	 Y 	 O 	 2017-01-17 00:00:00
28096740 	 PMC5234458 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28096780 	 PMC5226094 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-11 00:00:00
28377794 	 PMC5362732 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-09 00:00:00
35671095 	 PMC10996959 	 2022 	 01/09/2022 	 Y 	 O 	 2022-06-15 00:00:00
28536408 	 PMC5344240 	 2015 	 01/07/2015 	 Y 	 O 	 2015-07-20 00:00:00
29150919 	 PMC5925871 	 2018 	 01/01/2018 	 Y 	 O 	 2018-01-01 00:00:00
37857266 	 PMC10994568 	 2024 	 01/01/2024 	 Y 	 O 	 2023-10-19 00:00:00
28098173 	 PMC5241640 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-18 00:00:00
28098180 	 PMC5241827 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-18 00:00:00
28098431 	 PMC5363365 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-18 00:00:00
28098190 	 PMC5241632 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-18 00:00:00
28095816 	 PMC5240229 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-17 00:00:00
28095907 	 PMC5240213 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-17 00:00:00
28095840 	 PMC5240346 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-17 00:00:00
28095841 	 PMC5240444 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-17 00:00:00
28096446 	 PMC5350276 	 2017 	 01/04/2017 	 Y 	 O 	 2017-03-14 00:00:00
28097007 	 PMC5226284 	 2016 	 01/12/2016 	 Y 	 O 	 2016-11-17 00:00:00
28097017 	 PMC5225639 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-11 00:00:00
28097023 	 PMC5209627 	 2016 	 01/01/2016 	 Y 	 O 	 2016-12-21 00:00:00
28096903 	 PMC5225510 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-11 00:00:00
28097060 	 PMC5237372 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-12 00:00:00
28103244 	 PMC5245779 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-19 00:00:00
37870070 	 PMC10990254 	 2023 	 01/12/2023 	 Y 	 O 	 2023-10-23 00:00:00
28109280 	 PMC5251321 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-21 00:00:00
28097204 	 PMC5224821 	 2016 	 01/12/2016 	 Y 	 O 	 2016-11-04 00:00:00
28367181 	 PMC5368288 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28367077 	 PMC5345337 	 2017 	 01/04/2017 	 Y 	 O 	 2017-04-01 00:00:00
28367445 	 PMC5358442 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-06 00:00:00
28377902 	 PMC5359314 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-21 00:00:00
28377918 	 PMC5359242 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-21 00:00:00
28377658 	 PMC5360806 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28377703 	 PMC5359275 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-21 00:00:00
28377775 	 PMC5360154 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-21 00:00:00
28377779 	 PMC5359309 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-21 00:00:00
28377744 	 PMC5359311 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-21 00:00:00
28367101 	 PMC5370444 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-25 00:00:00
28367217 	 PMC5358438 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-06 00:00:00
28367220 	 PMC5359455 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-07 00:00:00
28377799 	 PMC5299821 	 2017 	 01/01/2017 	 Y 	 O 	 2016-09-07 00:00:00
28377960 	 PMC5365208 	 2015 	 01/12/2015 	 Y 	 O 	 2015-06-14 00:00:00
28367385 	 PMC5362276 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-22 00:00:00
28367516 	 PMC5362156 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-09 00:00:00
28367140 	 PMC5355454 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-17 00:00:00
28367151 	 PMC5355453 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-17 00:00:00
28367158 	 PMC5355447 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-17 00:00:00
28386419 	 PMC5367306 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-08 00:00:00
37866348 	 PMC10994577 	 2024 	 01/01/2024 	 Y 	 O 	 2023-10-20 00:00:00
38334838 	 PMC10995040 	 2024 	 01/05/2024 	 Y 	 O 	 2024-02-09 00:00:00
28392972 	 PMC5367495 	 2016 	 01/03/2016 	 Y 	 O 	 2016-01-04 00:00:00
28392796 	 PMC5364178 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-24 00:00:00
28373815 	 PMC5371701 	 2016 	 01/01/2016 	 Y 	 O 	 2016-12-20 00:00:00
28373822 	 PMC5371707 	 2016 	 01/01/2016 	 Y 	 O 	 2016-12-20 00:00:00
28373829 	 PMC5360948 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-08 00:00:00
18523618 	 PMC2323523 	 2006 	 01/07/2006 	 Y 	 O 	 2006-07-01 00:00:00
28373895 	 PMC5374649 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-31 00:00:00
28386210 	 PMC5362647 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-03 00:00:00
28386215 	 PMC5362619 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-23 00:00:00
28386217 	 PMC5362635 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-23 00:00:00
28386470 	 PMC5372480 	 2017 	 01/03/2017 	 Y 	 O 	 2017-02-27 00:00:00
28386161 	 PMC5362677 	 2017 	 01/01/2017 	 Y 	 O 	 2015-11-21 00:00:00
28386562 	 PMC5366208 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-12 00:00:00
28187718 	 PMC5303248 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-11 00:00:00
25757478 	 PMC4611355 	 2015 	 01/11/2015 	 Y 	 O 	 2015-03-11 00:00:00
28370094 	 PMC5903440 	 2017 	 01/06/2017 	 Y 	 O 	 2017-05-20 00:00:00
28396644 	 PMC5366335 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-27 00:00:00
28382254 	 PMC5364763 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28382299 	 PMC5360722 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-22 00:00:00
28382227 	 PMC5364739 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-10 00:00:00
28382000 	 PMC5360725 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-22 00:00:00
28382012 	 PMC5361209 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-22 00:00:00
28382015 	 PMC5360695 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-22 00:00:00
28396856 	 PMC5366349 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-27 00:00:00
28396725 	 PMC5368627 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-01 00:00:00
28580377 	 PMC5453508 	 2017 	 01/02/2017 	 Y 	 O 	 2016-07-25 00:00:00
8613428 	 PMC5921097 	 1996 	 01/03/1996 	 Y 	 O 	 1996-03-01 00:00:00
28595318 	 PMC5914347 	 2017 	 01/06/2017 	 Y 	 O 	 2017-06-01 00:00:00
28596850 	 PMC4964842 	 2015 	 01/01/2015 	 Y 	 O 	 2015-02-16 00:00:00
23676352 	 PMC3676835 	 2013 	 01/05/2013 	 Y 	 O 	 2013-05-15 00:00:00
23650460 	 PMC3619657 	 2012 	 01/01/2012 	 Y 	 O 	 2012-09-25 00:00:00
23666817 	 PMC3742647 	 2013 	 01/07/2013 	 Y 	 O 	 2013-05-13 00:00:00
23661995 	 PMC3647396 	 2013 	 01/01/2013 	 Y 	 O 	 2013-01-01 00:00:00
23644516 	 PMC3757932 	 2013 	 01/06/2013 	 Y 	 O 	 2013-05-05 00:00:00
23645938 	 PMC3618436 	 2013 	 01/05/2013 	 Y 	 O 	 2013-05-01 00:00:00
23651119 	 PMC3817532 	 2013 	 01/09/2013 	 Y 	 O 	 2013-05-08 00:00:00
32692711 	 PMC8943678 	 2020 	 01/10/2020 	 Y 	 O 	 2020-07-20 00:00:00
23675283 	 PMC3644410 	 2013 	 01/03/2013 	 Y 	 O 	 2013-03-01 00:00:00
25223353 	 PMC4284392 	 2015 	 01/01/2015 	 Y 	 O 	 2014-09-17 00:00:00
23991250 	 PMC3746420 	 2013 	 01/01/2013 	 Y 	 O 	 2013-05-25 00:00:00
23986669 	 PMC3749513 	 2013 	 01/01/2013 	 Y 	 O 	 2013-08-22 00:00:00
23964215 	 PMC3737469 	 2013 	 01/01/2013 	 Y 	 O 	 2013-08-08 00:00:00
23961276 	 PMC3743310 	 2013 	 01/03/2013 	 Y 	 O 	 2013-03-01 00:00:00
23967379 	 PMC3732073 	 2013 	 01/01/2013 	 Y 	 O 	 2013-08-01 00:00:00
24157580 	 PMC4000285 	 2014 	 01/05/2014 	 Y 	 O 	 2013-10-25 00:00:00
2502517 	 PMC5917757 	 1989 	 01/05/1989 	 Y 	 O 	 1989-05-01 00:00:00
24179556 	 PMC3812784 	 2013 	 01/01/2013 	 Y 	 O 	 2013-10-18 00:00:00
24171883 	 PMC4776881 	 2013 	 01/09/2013 	 Y 	 O 	 2013-09-23 00:00:00
24171870 	 PMC4776871 	 2013 	 01/07/2013 	 Y 	 O 	 2013-07-24 00:00:00
24171922 	 PMC3908363 	 2014 	 01/02/2014 	 Y 	 O 	 2013-10-31 00:00:00
24145753 	 PMC3821658 	 2013 	 01/10/2013 	 Y 	 O 	 2013-10-18 00:00:00
24363905 	 PMC3867912 	 2013 	 01/11/2013 	 Y 	 O 	 2013-11-01 00:00:00
24379089 	 PMC3920253 	 2013 	 01/12/2013 	 Y 	 O 	 2013-12-27 00:00:00
24330474 	 PMC3878677 	 2013 	 01/12/2013 	 Y 	 O 	 2013-12-13 00:00:00
24336249 	 PMC3912313 	 2014 	 01/01/2014 	 Y 	 O 	 2013-12-15 00:00:00
24342994 	 PMC3968799 	 2014 	 01/02/2014 	 Y 	 O 	 2013-12-17 00:00:00
24369062 	 PMC3880969 	 2013 	 01/12/2013 	 Y 	 O 	 2013-12-26 00:00:00
24368295 	 PMC3883708 	 2013 	 01/12/2013 	 Y 	 O 	 2013-12-01 00:00:00
24363654 	 PMC3849744 	 2013 	 01/12/2013 	 Y 	 O 	 2013-12-04 00:00:00
24368882 	 PMC3869913 	 2014 	 01/01/2014 	 Y 	 O 	 2013-12-16 00:00:00
19720645 	 PMC2781859 	 2009 	 01/10/2009 	 Y 	 O 	 2009-10-01 00:00:00
24599748 	 PMC3989669 	 2014 	 01/04/2014 	 Y 	 O 	 2014-03-05 00:00:00
24600356 	 PMC3930852 	 2014 	 01/01/2014 	 Y 	 O 	 2014-02-21 00:00:00
24598958 	 PMC4389429 	 2013 	 01/10/2013 	 Y 	 O 	 2013-10-01 00:00:00
24598961 	 PMC4389418 	 2013 	 01/10/2013 	 Y 	 O 	 2013-10-01 00:00:00
24572253 	 PMC3959678 	 2014 	 01/02/2014 	 Y 	 O 	 2014-02-26 00:00:00
24578839 	 PMC3918196 	 2013 	 01/08/2013 	 Y 	 O 	 2013-08-05 00:00:00
24564955 	 PMC3907787 	 2013 	 01/11/2013 	 Y 	 O 	 2013-11-07 00:00:00
24574009 	 PMC3957373 	 2014 	 01/04/2014 	 Y 	 O 	 2014-02-26 00:00:00
24575088 	 PMC3918586 	 2014 	 01/01/2014 	 Y 	 O 	 2014-02-10 00:00:00
24350062 	 PMC3842520 	 2013 	 01/01/2013 	 Y 	 O 	 2013-11-28 00:00:00
21235789 	 PMC3031210 	 2011 	 01/01/2011 	 Y 	 O 	 2011-01-14 00:00:00
21235755 	 PMC3025852 	 2011 	 01/01/2011 	 Y 	 O 	 2011-01-14 00:00:00
21261833 	 PMC3864449 	 2008 	 01/03/2008 	 Y 	 O 	 2008-03-01 00:00:00
21261861 	 PMC3815248 	 2008 	 01/09/2008 	 Y 	 O 	 2008-09-01 00:00:00
21262288 	 PMC3125117 	 2011 	 01/04/2011 	 Y 	 O 	 2011-01-22 00:00:00
24676370 	 PMC3987341 	 2014 	 01/02/2014 	 Y 	 O 	 2014-02-01 00:00:00
21255278 	 PMC3815907 	 2009 	 01/07/2009 	 Y 	 O 	 2009-02-17 00:00:00
24710493 	 PMC3901112 	 2012 	 01/08/2012 	 Y 	 O 	 2012-08-27 00:00:00
38043512 	 PMC10994593 	 2024 	 01/01/2024 	 Y 	 O 	 2023-12-01 00:00:00
21255374 	 PMC3815797 	 2011 	 01/01/2011 	 Y 	 O 	 2011-01-01 00:00:00
21541247 	 PMC3085302 	 2011 	 01/01/2011 	 Y 	 O 	 2011-04-14 00:00:00
24655428 	 PMC3994456 	 2014 	 01/03/2014 	 Y 	 O 	 2014-03-21 00:00:00
38061765 	 PMC10993459 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38055761 	 PMC10997303 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-06 00:00:00
38041408 	 PMC10990538 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
24685203 	 PMC3994214 	 2014 	 01/04/2014 	 Y 	 O 	 2014-04-01 00:00:00
21545730 	 PMC3112384 	 2011 	 01/05/2011 	 Y 	 O 	 2011-05-05 00:00:00
24686856 	 PMC4004149 	 2014 	 01/03/2014 	 Y 	 O 	 2014-03-31 00:00:00
38050233 	 PMC10986910 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
38041805 	 PMC10984420 	 2024 	 01/03/2024 	 Y 	 O 	 2023-12-02 00:00:00
24772196 	 PMC3999709 	 2014 	 01/01/2014 	 Y 	 O 	 2014-03-07 00:00:00
38050379 	 PMC10986146 	 2024 	 01/02/2024 	 Y 	 O 	 2023-12-05 00:00:00
26944555 	 PMC4779257 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-05 00:00:00
26977247 	 PMC4773059 	 2015 	 01/01/2015 	 Y 	 O 	 2015-12-10 00:00:00
27182309 	 PMC4739492 	 2009 	 01/01/2009 	 Y 	 O 	 2009-01-15 00:00:00
26022255 	 PMC4585419 	 2015 	 01/09/2015 	 Y 	 O 	 2015-05-28 00:00:00
26018570 	 PMC4604830 	 2015 	 01/11/2015 	 Y 	 O 	 2015-05-26 00:00:00
26015976 	 PMC4362354 	 2014 	 01/01/2014 	 Y 	 O 	 2014-08-06 00:00:00
28029012 	 PMC5328693 	 2017 	 01/02/2017 	 Y 	 O 	 2016-12-16 00:00:00
28029011 	 PMC5204002 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-01 00:00:00
28090334 	 PMC5225750 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-11 00:00:00
28028400 	 PMC5175508 	 2016 	 01/12/2016 	 Y 	 O 	 2016-10-05 00:00:00
28028402 	 PMC5175510 	 2016 	 01/12/2016 	 Y 	 O 	 2016-10-16 00:00:00
28028408 	 PMC5175516 	 2016 	 01/12/2016 	 Y 	 O 	 2016-11-25 00:00:00
28050856 	 PMC5209310 	 2017 	 01/12/2017 	 Y 	 O 	 2017-01-03 00:00:00
28051133 	 PMC5209672 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-04 00:00:00
28090369 	 PMC5226312 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-01 00:00:00
28090386 	 PMC5221750 	 2016 	 01/01/2016 	 Y 	 O 	 2016-11-04 00:00:00
28051168 	 PMC5209680 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-04 00:00:00
28051189 	 PMC5209681 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-04 00:00:00
28025547 	 PMC5297659 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-23 00:00:00
28025557 	 PMC5295259 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-23 00:00:00
28025560 	 PMC5295261 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-23 00:00:00
28025611 	 PMC5169084 	 2016 	 01/01/2016 	 Y 	 O 	 2016-12-15 00:00:00
28025658 	 PMC5313574 	 2017 	 01/03/2017 	 Y 	 O 	 2016-12-26 00:00:00
28091548 	 PMC5238444 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-16 00:00:00
28091598 	 PMC5238451 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-16 00:00:00
28028582 	 PMC5360839 	 2017 	 01/04/2017 	 Y 	 O 	 2016-12-27 00:00:00
28029136 	 PMC5374361 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-24 00:00:00
27219265 	 PMC5242216 	 2016 	 01/06/2016 	 Y 	 O 	 2016-06-01 00:00:00
28031481 	 PMC5340914 	 2017 	 01/04/2017 	 Y 	 O 	 2016-12-28 00:00:00
28031533 	 PMC5354742 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-01 00:00:00
28031046 	 PMC5192566 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-28 00:00:00
28045027 	 PMC5216117 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-03 00:00:00
28269794 	 PMC5345645 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28044249 	 PMC5362648 	 2017 	 01/04/2017 	 Y 	 O 	 2017-04-01 00:00:00
27217153 	 PMC5014094 	 2017 	 01/02/2017 	 Y 	 O 	 2016-05-24 00:00:00
9600118 	 PMC5921805 	 1998 	 01/03/1998 	 Y 	 O 	 1998-03-01 00:00:00
9600119 	 PMC5921807 	 1998 	 01/03/1998 	 Y 	 O 	 1998-03-01 00:00:00
28042818 	 PMC5374370 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-30 00:00:00
28270122 	 PMC5341181 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-07 00:00:00
28270225 	 PMC5341188 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-07 00:00:00
28045447 	 PMC5295288 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28035945 	 PMC5374368 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-26 00:00:00
28035946 	 PMC5373011 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-26 00:00:00
28035947 	 PMC5295003 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-26 00:00:00
28036008 	 PMC5295268 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-27 00:00:00
28036022 	 PMC5297682 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-28 00:00:00
28174524 	 PMC5259695 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-24 00:00:00
28174755 	 PMC5247421 	 2017 	 01/01/2017 	 Y 	 O 	 2016-11-16 00:00:00
28174563 	 PMC5258708 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-24 00:00:00
28174565 	 PMC5258707 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-24 00:00:00
28173785 	 PMC5297184 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-07 00:00:00
28173859 	 PMC5297186 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-07 00:00:00
28039838 	 PMC5200873 	 2017 	 01/04/2017 	 Y 	 O 	 2016-12-22 00:00:00
28039616 	 PMC5357477 	 2017 	 01/04/2017 	 Y 	 O 	 2017-04-01 00:00:00
28039688 	 PMC5279992 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28039593 	 PMC5357490 	 2017 	 01/03/2017 	 Y 	 O 	 2016-12-30 00:00:00
28049522 	 PMC5209940 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-03 00:00:00
28049495 	 PMC5210305 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-04 00:00:00
28049504 	 PMC5209812 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-03 00:00:00
28049864 	 PMC5216640 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28050176 	 PMC5086490 	 2009 	 01/12/2009 	 Y 	 O 	 2009-12-01 00:00:00
28035242 	 PMC5192698 	 2016 	 01/01/2016 	 Y 	 O 	 2016-12-24 00:00:00
28052771 	 PMC5210258 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-04 00:00:00
28052005 	 PMC5352426 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28053922 	 PMC5207097 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-01 00:00:00
28056848 	 PMC5217583 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-05 00:00:00
28056815 	 PMC5217246 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-05 00:00:00
28056878 	 PMC5216586 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-05 00:00:00
28057024 	 PMC5216570 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-05 00:00:00
28033280 	 PMC5207576 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-01 00:00:00
28054038 	 PMC5198855 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-22 00:00:00
28054227 	 PMC5253148 	 2017 	 01/02/2017 	 Y 	 O 	 2017-01-04 00:00:00
28054247 	 PMC5315673 	 2017 	 01/02/2017 	 Y 	 O 	 2017-01-04 00:00:00
28054280 	 PMC5215180 	 2017 	 01/12/2017 	 Y 	 O 	 2017-01-04 00:00:00
28056762 	 PMC5217551 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-05 00:00:00
28054813 	 PMC5215234 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28054973 	 PMC5295079 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-04 00:00:00
28049235 	 PMC5219990 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-01 00:00:00
28167886 	 PMC5291396 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-01 00:00:00
28167893 	 PMC5291403 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-01 00:00:00
28053292 	 PMC5340117 	 2016 	 01/10/2016 	 Y 	 O 	 2016-10-01 00:00:00
28408911 	 PMC5374210 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-31 00:00:00
28861544 	 PMC5367487 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-01 00:00:00
28413656 	 PMC5374902 	 2017 	 01/04/2017 	 Y 	 O 	 2017-03-08 00:00:00
29657341 	 PMC5888180 	 2018 	 01/02/2018 	 Y 	 O 	 2018-01-17 00:00:00
29652816 	 PMC5923787 	 2018 	 01/04/2018 	 Y 	 O 	 2018-04-13 00:00:00
28400660 	 PMC5361465 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-01 00:00:00
28400783 	 PMC5368237 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-28 00:00:00
28400790 	 PMC5361492 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-01 00:00:00
28400983 	 PMC5362176 	 2017 	 01/04/2017 	 Y 	 O 	 2017-04-01 00:00:00
28400743 	 PMC5369323 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-28 00:00:00
28401147 	 PMC5368245 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-28 00:00:00
29668016 	 PMC5913728 	 2018 	 01/01/2018 	 Y 	 O 	 2018-01-01 00:00:00
29671086 	 PMC5906416 	 2018 	 01/04/2018 	 Y 	 O 	 2018-04-18 00:00:00
29651122 	 PMC5897349 	 2018 	 01/04/2018 	 Y 	 O 	 2018-04-12 00:00:00
28428672 	 PMC5364788 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-05 00:00:00
